filename,width,height,class,xmin,ymin,xmax,ymax
Dipto_557.jpg,1920,1080,bus,603,351,965,757
Dipto_557.jpg,1920,1080,pickup,996,503,1043,568
Navid_309.jpg,720,1280,pickup,80,447,347,729
Navid_309.jpg,720,1280,car,29,541,106,639
Numan_(474).jpg,1080,1920,three wheelers (CNG),14,533,794,1410
Numan_(474).jpg,1080,1920,three wheelers (CNG),777,646,846,732
Numan_(474).jpg,1080,1920,car,844,661,911,712
Numan_(474).jpg,1080,1920,van,910,650,966,700
Navid_394.jpg,1125,1241,truck,893,687,1014,778
Navid_394.jpg,1125,1241,car,444,725,485,761
Pias (337).jpg,640,360,car,562,263,640,360
Pias (337).jpg,640,360,motorbike,349,190,365,214
Pias (337).jpg,640,360,bus,404,117,515,225
Pias (337).jpg,640,360,pickup,381,169,402,187
Asraf_23.jpg,1920,1080,bus,23,70,1616,1080
Asraf_23.jpg,1920,1080,bus,1619,231,1745,523
Asraf_23.jpg,1920,1080,bus,1623,210,1890,386
Asraf_23.jpg,1920,1080,three wheelers (CNG),1731,294,1800,384
Asraf_23.jpg,1920,1080,three wheelers (CNG),2,292,80,425
Asraf_23.jpg,1920,1080,car,2,339,441,657
Dipto_399.jpg,1920,1080,bus,620,474,717,590
Dipto_399.jpg,1920,1080,truck,769,410,1002,685
Dipto_399.jpg,1920,1080,truck,726,482,789,571
Dipto_399.jpg,1920,1080,bus,44,49,1907,1059
Asraf_19.jpg,1920,1080,three wheelers (CNG),786,325,1461,1080
Asraf_19.jpg,1920,1080,three wheelers (CNG),1,535,319,1078
Asraf_19.jpg,1920,1080,three wheelers (CNG),4,233,127,484
Asraf_19.jpg,1920,1080,three wheelers (CNG),2,343,115,588
Asraf_19.jpg,1920,1080,bus,1,74,453,359
Asraf_19.jpg,1920,1080,three wheelers (CNG),121,217,392,472
Asraf_19.jpg,1920,1080,three wheelers (CNG),137,245,670,702
Asraf_19.jpg,1920,1080,three wheelers (CNG),610,233,915,547
Asraf_19.jpg,1920,1080,three wheelers (CNG),533,215,772,259
Asraf_19.jpg,1920,1080,three wheelers (CNG),772,215,933,390
Asraf_19.jpg,1920,1080,car,900,196,1053,284
Asraf_19.jpg,1920,1080,three wheelers (CNG),1035,204,1200,339
Asraf_19.jpg,1920,1080,three wheelers (CNG),1137,239,1406,368
Asraf_19.jpg,1920,1080,three wheelers (CNG),1429,255,1721,582
Asraf_19.jpg,1920,1080,three wheelers (CNG),1361,208,1513,372
Asraf_19.jpg,1920,1080,three wheelers (CNG),1788,247,1915,519
Asraf_19.jpg,1920,1080,three wheelers (CNG),1623,210,1768,404
Asraf_19.jpg,1920,1080,van,1102,163,1264,221
Asraf_19.jpg,1920,1080,three wheelers (CNG),833,172,937,227
Asraf_19.jpg,1920,1080,three wheelers (CNG),972,161,1082,200
Asraf_19.jpg,1920,1080,rickshaw,611,155,676,219
Asraf_19.jpg,1920,1080,three wheelers (CNG),1213,202,1325,255
Asraf_19.jpg,1920,1080,three wheelers (CNG),1268,194,1366,263
Asraf_19.jpg,1920,1080,three wheelers (CNG),1474,198,1570,245
Asraf_19.jpg,1920,1080,car,1770,200,1833,270
Asraf_19.jpg,1920,1080,car,1833,194,1920,263
Numan_(235).jpg,1906,1080,truck,252,78,513,397
Numan_(235).jpg,1906,1080,motorbike,166,228,242,362
Numan_(235).jpg,1906,1080,truck,193,111,278,289
Numan_(235).jpg,1906,1080,truck,791,11,1902,1076
Numan_(235).jpg,1906,1080,bus,101,132,151,315
Numan_(235).jpg,1906,1080,bus,1,1,113,1080
Dipto_714.jpg,640,352,bus,142,190,292,250
Dipto_714.jpg,640,352,bus,293,188,338,220
Dipto_714.jpg,640,352,bus,504,167,626,216
Dipto_714.jpg,640,352,bus,428,181,505,217
Dipto_714.jpg,640,352,pickup,2,211,45,267
Dipto_714.jpg,640,352,truck,30,190,97,254
Dipto_714.jpg,640,352,truck,96,193,155,238
Dipto_714.jpg,640,352,pickup,359,172,412,208
Dipto_714.jpg,640,352,auto rickshaw,414,191,428,210
Dipto_714.jpg,640,352,car,3,269,63,298
Dipto_714.jpg,640,352,car,38,271,80,300
Pias (13).jpg,854,480,motorbike,439,353,532,443
Pias (13).jpg,854,480,car,70,281,319,443
Pias (13).jpg,854,480,car,1,256,168,387
Pias (13).jpg,854,480,car,169,259,243,294
Pias (13).jpg,854,480,pickup,283,258,359,331
Pias (13).jpg,854,480,car,357,268,375,301
Pias (13).jpg,854,480,pickup,245,246,295,284
Pias (13).jpg,854,480,bus,266,236,317,262
Dipto_ 297.jpg,1920,1080,bus,556,61,1413,929
Dipto_ 297.jpg,1920,1080,bus,522,394,617,583
Navid_523.jpg,1080,1920,motorbike,636,468,810,761
Navid_523.jpg,1080,1920,three wheelers (CNG),554,385,639,505
Navid_523.jpg,1080,1920,three wheelers (CNG),366,380,466,501
Navid_523.jpg,1080,1920,rickshaw,1,326,90,648
Navid_523.jpg,1080,1920,suv,90,378,121,416
Navid_523.jpg,1080,1920,motorbike,211,385,227,420
Navid_523.jpg,1080,1920,minivan,285,384,308,407
Navid_523.jpg,1080,1920,motorbike,138,385,151,418
Navid_523.jpg,1080,1920,motorbike,152,384,160,407
Navid_523.jpg,1080,1920,car,182,385,200,402
Navid_523.jpg,1080,1920,car,236,387,258,404
Navid_586.JPG,3024,4032,minivan,1154,2006,1436,2270
Navid_586.JPG,3024,4032,human hauler,1459,1985,1564,2181
Navid_586.JPG,3024,4032,car,1567,2033,1674,2126
Navid_586.JPG,3024,4032,rickshaw,1715,2016,1792,2157
Navid_586.JPG,3024,4032,human hauler,2102,1994,2200,2118
Navid_586.JPG,3024,4032,rickshaw,2363,2015,2419,2152
Navid_586.JPG,3024,4032,motorbike,1690,2021,1718,2114
Navid_586.JPG,3024,4032,car,1784,2014,1809,2044
Pias (280).jpg,854,480,car,586,264,719,317
Pias (280).jpg,854,480,motorbike,749,289,788,311
Pias (280).jpg,854,480,truck,442,235,538,275
Pias (280).jpg,854,480,car,345,247,368,263
Pias (280).jpg,854,480,car,241,242,251,251
Pias (280).jpg,854,480,motorbike,248,247,255,257
Pias (280).jpg,854,480,motorbike,285,250,295,261
Pias (280).jpg,854,480,motorbike,264,247,268,255
Pias (280).jpg,854,480,bus,45,204,215,260
Dipto_539.JPG,2926,1417,car,1066,590,1530,966
Dipto_539.JPG,2926,1417,rickshaw,1639,547,1990,1160
Dipto_539.JPG,2926,1417,rickshaw,1968,488,2049,630
Dipto_539.JPG,2926,1417,rickshaw,1884,485,1977,596
Pias (395).jpg,1280,720,truck,917,326,1084,421
Pias (395).jpg,1280,720,bus,680,360,715,399
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,three wheelers (CNG),17,1648,1129,3123
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,motorbike,873,1529,1204,2185
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,car,1185,1602,1990,2130
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,car,1785,1627,2027,1832
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,bus,1104,1280,2277,1649
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,suv,1963,1518,2293,2368
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,pickup,835,1349,1227,1816
87048844_193881535015665_4207307799467655168_n.jpg,2304,4096,bus,13,849,843,1721
Dipto_563.jpg,1920,1080,bus,9,53,781,912
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,1248,1670,2164,2848
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,motorbike,752,1666,968,2009
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,bus,1178,1399,2055,1909
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,minibus,508,1496,705,1722
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,minibus,580,1458,738,1600
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,car,1042,1613,1179,1803
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,715,1562,802,1769
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,804,1579,885,1664
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,432,1564,486,1624
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,385,1556,431,1634
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,331,1565,385,1619
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,minibus,284,1504,344,1555
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,minibus,362,1499,469,1555
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,870,1553,917,1586
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,1000,1551,1056,1593
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,870,1593,1057,1922
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,480,1572,616,1793
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,car,1017,1587,1096,1668
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,1091,1578,1180,1618
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,213,1566,288,1623
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,273,1571,332,1619
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,rickshaw,151,1559,196,1592
86456417_1264602823729493_6470896752919576576_n.jpg,2304,4096,minivan,2032,1547,2151,1734
Pias (360).PNG,0,0,bus,939,1,1125,620
Pias (360).PNG,0,0,bus,798,60,956,391
Pias (360).PNG,0,0,bus,660,126,816,272
Pias (360).PNG,0,0,bus,630,158,669,226
Pias (360).PNG,0,0,rickshaw,657,211,814,433
Pias (360).PNG,0,0,rickshaw,695,198,758,222
Pias (360).PNG,0,0,rickshaw,646,201,702,307
Pias (360).PNG,0,0,rickshaw,451,203,498,257
Pias (360).PNG,0,0,rickshaw,611,197,630,229
Pias (360).PNG,0,0,wheelbarrow,352,229,399,262
Numan_(132).jpg,640,360,pickup,220,32,414,201
Numan_(132).jpg,640,360,rickshaw,540,91,638,352
Numan_(132).jpg,640,360,rickshaw,441,55,548,223
Numan_(132).jpg,640,360,rickshaw,425,39,471,102
Numan_(132).jpg,640,360,rickshaw,393,45,424,100
Numan_(132).jpg,640,360,bus,275,1,380,67
Numan_(132).jpg,640,360,bus,1,1,223,274
Numan_(132).jpg,640,360,bus,195,13,273,45
Numan_(132).jpg,640,360,pickup,453,28,487,51
Numan_(132).jpg,640,360,rickshaw,234,44,269,76
Numan_(132).jpg,640,360,rickshaw,545,40,613,121
Numan_(132).jpg,640,360,truck,497,14,589,76
Dipto_ 193.jpg,1920,1080,motorbike,144,400,1895,1080
Dipto_ 193.jpg,1920,1080,pickup,1317,284,1449,433
Dipto_ 193.jpg,1920,1080,three wheelers (CNG),1069,342,1156,441
Numan_(118).jpg,640,360,rickshaw,145,111,391,360
Numan_(118).jpg,640,360,bus,228,20,500,234
Numan_(118).jpg,640,360,pickup,440,51,638,356
Numan_(118).jpg,640,360,pickup,2,118,90,214
Numan_(118).jpg,640,360,rickshaw,109,125,151,202
Numan_(118).jpg,640,360,pickup,105,110,143,135
Asraf_29.jpg,1920,1080,van,17,282,427,588
Asraf_29.jpg,1920,1080,three wheelers (CNG),664,394,1308,1010
Asraf_29.jpg,1920,1080,three wheelers (CNG),447,335,772,670
Asraf_29.jpg,1920,1080,three wheelers (CNG),586,298,802,415
Asraf_29.jpg,1920,1080,three wheelers (CNG),782,286,978,400
Asraf_29.jpg,1920,1080,car,870,355,1304,645
Asraf_29.jpg,1920,1080,bus,866,139,1361,388
Asraf_29.jpg,1920,1080,bus,1286,1,1914,1080
Asraf_29.jpg,1920,1080,bus,135,92,588,457
Asraf_29.jpg,1920,1080,bus,66,182,155,304
Asraf_29.jpg,1920,1080,bus,6,223,78,308
Asraf_29.jpg,1920,1080,pickup,633,206,894,321
Asraf_29.jpg,1920,1080,pickup,1110,198,1380,527
Asraf_04.jpg,1920,1080,bus,4,2,1525,1080
Asraf_04.jpg,1920,1080,bus,1517,290,1874,733
Asraf_04.jpg,1920,1080,bus,1880,459,1917,574
Numan_(237).jpg,1906,1080,truck,35,26,525,511
Numan_(237).jpg,1906,1080,bus,423,3,1904,1074
Pias (500).jpg,1280,720,truck,703,451,817,503
Pias (500).jpg,1280,720,motorbike,197,483,261,519
Pias (500).jpg,1280,720,motorbike,261,485,301,519
Numan_(122).jpg,640,360,pickup,80,54,336,248
Numan_(122).jpg,640,360,pickup,431,105,521,195
Numan_(122).jpg,640,360,pickup,516,110,609,167
Numan_(122).jpg,640,360,van,11,80,91,165
Numan_(122).jpg,640,360,pickup,289,97,344,147
Numan_(122).jpg,640,360,pickup,334,92,445,179
20200201_170705.jpg,4160,3120,auto rickshaw,863,1288,1320,1759
20200201_170705.jpg,4160,3120,auto rickshaw,1776,1377,1927,1591
20200201_170705.jpg,4160,3120,auto rickshaw,2115,1392,2264,1619
20200201_170705.jpg,4160,3120,auto rickshaw,2268,1404,2424,1644
20200201_170705.jpg,4160,3120,pickup,2155,1314,2340,1400
20200201_170705.jpg,4160,3120,bicycle,2433,1458,2472,1535
20200201_170705.jpg,4160,3120,rickshaw,2072,1384,2126,1492
Highway-Comilla.jpg,640,400,bus,53,205,255,356
Highway-Comilla.jpg,640,400,truck,378,254,536,392
Highway-Comilla.jpg,640,400,truck,529,161,639,247
Highway-Comilla.jpg,640,400,pickup,296,172,433,314
Highway-Comilla.jpg,640,400,pickup,242,146,351,274
Highway-Comilla.jpg,640,400,pickup,185,138,273,212
Highway-Comilla.jpg,640,400,bus,145,134,188,198
Highway-Comilla.jpg,640,400,truck,116,105,174,179
Highway-Comilla.jpg,640,400,truck,74,106,118,151
Highway-Comilla.jpg,640,400,pickup,362,89,409,150
Highway-Comilla.jpg,640,400,pickup,445,83,504,133
Highway-Comilla.jpg,640,400,truck,407,80,447,124
Highway-Comilla.jpg,640,400,three wheelers (CNG),468,127,493,155
Highway-Comilla.jpg,640,400,van,430,128,464,164
Highway-Comilla.jpg,640,400,van,560,129,619,166
Highway-Comilla.jpg,640,400,car,73,164,113,191
Highway-Comilla.jpg,640,400,van,7,196,58,251
Highway-Comilla.jpg,640,400,pickup,336,103,364,143
Highway-Comilla.jpg,640,400,human hauler,316,104,340,132
Highway-Comilla.jpg,640,400,van,247,109,295,139
Highway-Comilla.jpg,640,400,bus,156,86,294,135
Highway-Comilla.jpg,640,400,pickup,305,88,333,120
Highway-Comilla.jpg,640,400,pickup,54,62,78,90
Highway-Comilla.jpg,640,400,pickup,45,54,65,82
Highway-Comilla.jpg,640,400,car,54,88,72,103
Numan_(101).jpg,640,360,pickup,2,1,255,316
Numan_(101).jpg,640,360,car,242,125,336,199
Numan_(101).jpg,640,360,bus,275,46,350,127
Numan_(101).jpg,640,360,rickshaw,477,82,570,197
Numan_(101).jpg,640,360,bus,422,54,524,124
Numan_(101).jpg,640,360,rickshaw,429,76,471,139
Numan_(101).jpg,640,360,bus,345,58,387,108
Numan_(101).jpg,640,360,rickshaw,555,86,639,277
Navid_670.jpg,1920,1080,suv,1615,565,1920,873
Navid_670.jpg,1920,1080,motorbike,1521,588,1588,659
Navid_670.jpg,1920,1080,pickup,619,478,1296,827
Navid_670.jpg,1920,1080,three wheelers (CNG),4,468,402,802
Dipto_380.jpg,1920,1080,bus,979,229,1507,839
Dipto_380.jpg,1920,1080,bus,1516,129,1920,1023
Dipto_380.jpg,1920,1080,bus,909,443,993,621
Dipto_380.jpg,1920,1080,three wheelers (CNG),867,538,890,561
Dipto_380.jpg,1920,1080,pickup,828,517,854,539
Dipto_733.jpg,352,506,car,302,350,352,443
Dipto_733.jpg,352,506,car,192,327,207,338
Dipto_733.jpg,352,506,truck,199,315,214,335
Dipto_183.jpg,1920,1080,bus,658,14,1920,1024
Dipto_183.jpg,1920,1080,truck,459,277,653,653
Dipto_183.jpg,1920,1080,truck,402,284,467,523
Dipto_183.jpg,1920,1080,truck,358,330,423,503
Dipto_183.jpg,1920,1080,car,71,432,121,477
Dipto_183.jpg,1920,1080,truck,335,352,361,446
Pias (108).jpg,854,480,motorbike,479,317,589,436
Pias (108).jpg,854,480,minivan,103,251,257,344
Pias (108).jpg,854,480,motorbike,364,280,390,322
Pias (108).jpg,854,480,car,524,263,604,295
Pias (108).jpg,854,480,car,296,263,351,304
Pias (108).jpg,854,480,car,253,264,294,304
Pias (108).jpg,854,480,car,380,261,398,289
Pias (108).jpg,854,480,car,351,258,371,280
Pias (108).jpg,854,480,car,3,269,101,426
86265267_189519045485640_2274210983100547072_n.jpg,720,960,minibus,397,303,720,626
86265267_189519045485640_2274210983100547072_n.jpg,720,960,motorbike,360,405,408,514
86265267_189519045485640_2274210983100547072_n.jpg,720,960,rickshaw,1,398,116,602
86265267_189519045485640_2274210983100547072_n.jpg,720,960,rickshaw,116,393,169,468
86265267_189519045485640_2274210983100547072_n.jpg,720,960,rickshaw,175,393,233,452
86265267_189519045485640_2274210983100547072_n.jpg,720,960,car,88,439,373,674
86265267_189519045485640_2274210983100547072_n.jpg,720,960,car,242,418,345,477
86265267_189519045485640_2274210983100547072_n.jpg,720,960,car,325,397,391,446
86265267_189519045485640_2274210983100547072_n.jpg,720,960,minibus,213,346,328,422
86265267_189519045485640_2274210983100547072_n.jpg,720,960,bus,320,369,369,414
86265267_189519045485640_2274210983100547072_n.jpg,720,960,rickshaw,58,392,117,462
86265267_189519045485640_2274210983100547072_n.jpg,720,960,three wheelers (CNG),1,383,25,414
20200204_172326.jpg,4160,3120,rickshaw,1,635,1315,2493
20200204_172326.jpg,4160,3120,rickshaw,2353,902,2629,1807
20200204_172326.jpg,4160,3120,rickshaw,3529,973,3915,1473
20200204_172326.jpg,4160,3120,van,2582,1007,3082,1445
20200204_172326.jpg,4160,3120,truck,1825,1002,1953,1345
Dipto_604.jpg,1920,1080,bus,1038,489,1347,764
Dipto_604.jpg,1920,1080,van,485,624,638,701
Dipto_604.jpg,1920,1080,bus,985,568,1038,633
Dipto_369.jpg,2184,1968,car,631,1847,977,1968
Dipto_369.jpg,2184,1968,car,810,1692,1104,1874
Dipto_369.jpg,2184,1968,car,1013,1616,1210,1756
Dipto_369.jpg,2184,1968,car,1219,1492,1377,1616
Dipto_369.jpg,2184,1968,car,1283,1422,1413,1516
Dipto_369.jpg,2184,1968,rickshaw,1398,1702,1548,1932
Dipto_369.jpg,2184,1968,rickshaw,1422,1459,1513,1609
Dipto_369.jpg,2184,1968,rickshaw,1553,1422,1636,1571
Dipto_369.jpg,2184,1968,bicycle,1644,1677,1700,1817
Dipto_369.jpg,2184,1968,bicycle,1695,1517,1731,1598
Dipto_369.jpg,2184,1968,auto rickshaw,1485,1211,1534,1274
Dipto_369.jpg,2184,1968,auto rickshaw,1573,1198,1614,1260
Dipto_369.jpg,2184,1968,auto rickshaw,1732,1221,1785,1295
Dipto_369.jpg,2184,1968,auto rickshaw,1793,1231,1884,1302
Dipto_369.jpg,2184,1968,auto rickshaw,1874,1196,1925,1258
Dipto_369.jpg,2184,1968,auto rickshaw,1697,1183,1745,1246
Dipto_369.jpg,2184,1968,bicycle,1681,1258,1709,1298
Dipto_369.jpg,2184,1968,rickshaw,1608,1227,1650,1280
Dipto_369.jpg,2184,1968,auto rickshaw,1460,1158,1494,1204
Dipto_369.jpg,2184,1968,auto rickshaw,1434,1151,1468,1196
Dipto_369.jpg,2184,1968,auto rickshaw,1497,1133,1530,1176
Dipto_369.jpg,2184,1968,rickshaw,1472,1197,1495,1259
Dipto_369.jpg,2184,1968,bus,1561,1075,1693,1128
20200201_170753.jpg,4160,3120,bicycle,2039,1664,2420,2493
20200201_170753.jpg,4160,3120,auto rickshaw,1837,1668,2026,1906
20200201_170753.jpg,4160,3120,rickshaw,2258,1640,2460,1965
20200201_170753.jpg,4160,3120,rickshaw,2014,1655,2125,1859
20200201_170753.jpg,4160,3120,rickshaw,1655,1666,1744,1825
20200201_170753.jpg,4160,3120,auto rickshaw,1737,1660,1825,1806
20200201_170753.jpg,4160,3120,auto rickshaw,1616,1664,1686,1771
20200201_170753.jpg,4160,3120,motorbike,2503,1722,2646,1861
20200201_170753.jpg,4160,3120,motorbike,1581,1668,1610,1717
20200201_170753.jpg,4160,3120,auto rickshaw,1477,1662,1517,1727
20200201_170753.jpg,4160,3120,auto rickshaw,1512,1657,1578,1756
20200201_170753.jpg,4160,3120,motorbike,3293,1785,3615,1985
Pias (144).jpg,854,480,motorbike,593,397,792,480
Pias (144).jpg,854,480,motorbike,312,276,336,309
Pias (144).jpg,854,480,motorbike,364,276,385,312
Pias (144).jpg,854,480,car,439,277,514,324
Pias (144).jpg,854,480,car,404,271,427,287
Pias (144).jpg,854,480,car,382,267,397,287
Pias (144).jpg,854,480,car,647,273,716,305
Pias (144).jpg,854,480,three wheelers (CNG),550,271,576,295
Dipto_596.jpg,1920,1080,bus,874,553,1005,698
Dipto_596.jpg,1920,1080,truck,655,552,834,730
Dipto_596.jpg,1920,1080,truck,1359,550,1665,736
Numan_(409).jpg,1080,1920,motorbike,614,915,673,1034
Numan_(409).jpg,1080,1920,car,455,922,599,1012
Numan_(409).jpg,1080,1920,car,338,906,477,993
Numan_(409).jpg,1080,1920,bus,690,863,793,957
Numan_(409).jpg,1080,1920,motorbike,769,915,794,964
Numan_(409).jpg,1080,1920,motorbike,796,922,821,978
Numan_(409).jpg,1080,1920,motorbike,847,922,866,957
Navid_457.jpg,1080,1920,car,469,956,606,1074
Navid_457.jpg,1080,1920,car,384,960,457,1025
Navid_457.jpg,1080,1920,car,248,955,321,1014
Navid_457.jpg,1080,1920,car,194,957,248,1003
Navid_457.jpg,1080,1920,car,322,959,360,997
Navid_457.jpg,1080,1920,truck,426,921,487,957
Navid_457.jpg,1080,1920,three wheelers (CNG),7,941,89,1030
Pias (529).jpg,1280,720,truck,811,361,937,540
Pias (529).jpg,1280,720,truck,616,412,690,522
Pias (529).jpg,1280,720,car,593,485,623,516
Pias (529).jpg,1280,720,truck,694,473,723,501
Numan_(229).jpg,1906,1080,bus,371,55,1238,891
Numan_(229).jpg,1906,1080,truck,321,273,416,562
Numan_(229).jpg,1906,1080,truck,282,274,338,476
Numan_(229).jpg,1906,1080,truck,246,295,289,438
Numan_(229).jpg,1906,1080,bus,6,1,172,1077
Numan_(229).jpg,1906,1080,bus,98,136,223,693
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,car,163,1881,2138,3712
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,motorbike,113,1595,502,2487
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,motorbike,575,1591,902,2064
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,three wheelers (CNG),1041,1568,1641,1926
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,van,890,1457,1740,2030
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,car,1734,1583,2304,2118
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,car,1960,1784,2302,2468
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,rickshaw,490,1480,802,1957
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,rickshaw,325,1424,503,1730
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,rickshaw,56,1439,229,1707
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,bus,429,1143,1184,1776
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,rickshaw,608,1457,803,1646
86323853_1029017930803643_1342701248830242816_n.jpg,2304,4096,bus,1582,1283,2299,1576
Numan_	(22).jpg,1920,1080,car,264,727,564,1070
Numan_	(22).jpg,1920,1080,pickup,964,678,1186,982
Numan_	(22).jpg,1920,1080,car,1213,668,1449,933
Numan_	(22).jpg,1920,1080,suv,623,565,786,790
Numan_	(22).jpg,1920,1080,three wheelers (CNG),804,645,943,896
Numan_	(22).jpg,1920,1080,car,796,506,925,663
Numan_	(22).jpg,1920,1080,minivan,919,409,1038,563
Numan_	(22).jpg,1920,1080,human hauler,696,366,795,523
Numan_	(22).jpg,1920,1080,pickup,811,325,901,478
Numan_	(22).jpg,1920,1080,three wheelers (CNG),902,331,942,404
Numan_	(22).jpg,1920,1080,car,964,349,1038,416
Numan_	(22).jpg,1920,1080,three wheelers (CNG),1063,353,1130,441
Numan_	(22).jpg,1920,1080,three wheelers (CNG),1162,445,1252,562
Numan_	(22).jpg,1920,1080,motorbike,1142,390,1189,469
Numan_	(22).jpg,1920,1080,motorbike,1256,551,1325,679
Numan_	(22).jpg,1920,1080,three wheelers (CNG),1502,540,1720,685
Numan_	(22).jpg,1920,1080,rickshaw,1381,448,1501,574
Numan_	(22).jpg,1920,1080,rickshaw,1511,472,1627,564
Numan_	(22).jpg,1920,1080,rickshaw,1637,489,1710,568
Numan_	(22).jpg,1920,1080,car,123,473,337,608
Numan_	(22).jpg,1920,1080,three wheelers (CNG),1,482,96,635
